# accession,Tm,ogt,species
A2AR02,49.96375085892019,37,Mus musculus
A2AR78,48.774202839668725,37,Mus musculus
A2ARQ2,48.682621819463506,37,Mus musculus
A2ASR7,48.54584782209183,37,Mus musculus
A2ASS6,49.59948162882691,37,Mus musculus
A2ASZ8,49.682338732190814,37,Mus musculus
A2AT37,46.039230744279585,37,Mus musculus
A2ATI9,45.60655350252918,37,Mus musculus
A2ATN4,50.72133584031221,37,Mus musculus
A2ATP5,47.56262083329016,37,Mus musculus
A2ATR9,46.78528402129802,37,Mus musculus
A2AU35,49.51291715283609,37,Mus musculus
A2AU52,48.25437489944111,37,Mus musculus
A2AUK7,47.07075447599401,37,Mus musculus
A2AUR3,52.60747693120496,37,Mus musculus
A2AUY4,47.26751208470201,37,Mus musculus
A2AVQ9,45.73915919810785,37,Mus musculus
A2AWA9,47.27208741559944,37,Mus musculus
A2AWF8,48.744717379234736,37,Mus musculus
A2AWN8,44.1491530983224,37,Mus musculus
A2AWP6,48.66249934290841,37,Mus musculus
A2AWT6,50.85232770763786,37,Mus musculus
A2BDX3,46.560395986141636,37,Mus musculus
A2BE28,47.40925728274053,37,Mus musculus
A2BE93,58.991598942261426,37,Mus musculus
A2BFF7,55.37083542936605,37,Mus musculus
A2BGI8,50.18268716151303,37,Mus musculus
A2BI12,51.848154028057266,37,Mus musculus
A2CE51,51.09078170192049,28,Danio rerio
A2CF65,53.231027333048445,37,Mus musculus
A2CG35,42.5420694494198,37,Mus musculus
A2CG63,46.94420804054235,37,Mus musculus
A2CG76,49.946651326048105,37,Mus musculus
A2PYH4,57.823983803902365,37,Homo sapiens
A2RRP1,46.50975764220436,37,Homo sapiens
A2RS22,49.69585865254895,37,Mus musculus
A2RS23,56.221382076554505,37,Mus musculus
A2RS58,49.322672674819415,37,Mus musculus
A2RS96,48.000800346451484,37,Mus musculus
A2RSB1,51.880345300732124,37,Mus musculus
A2RSE4,46.948272600738235,37,Mus musculus
A2RSF1,52.87577373859728,37,Mus musculus
A2RSX7,48.54117691803415,37,Mus musculus
A2RSX9,46.906585499047225,37,Mus musculus
A2RSY1,50.50153654784402,37,Mus musculus
A2RT28,50.030932740740745,37,Mus musculus
A2RTC8,54.47683325084573,37,Mus musculus
A2RTH5,46.84736731808311,37,Mus musculus
A2RTT4,50.14110180990374,37,Mus musculus
A2RTX5,50.078384546018725,37,Homo sapiens
A2RU37,49.097735854525354,37,Homo sapiens
A2RU67,53.60238871698352,37,Homo sapiens
A2RUC4,53.001821391335454,37,Homo sapiens
A2RUR9,49.36632649131529,37,Homo sapiens
A2RVK7,51.831341640699854,22,Arabidopsis thaliana
A2VCL2,54.55941962928232,37,Homo sapiens
A2VDF0,56.123490659933516,37,Homo sapiens
A2VEC9,52.895332638796646,37,Homo sapiens
A2VEY9,51.03667398680263,25,Drosophila melanogaster
A3FPI6,41.869647204134495,20,Caenorhabditis elegans
A3FPI7,43.95696269055001,20,Caenorhabditis elegans
A3KG93,48.19163590741689,37,Mus musculus
A3KGB4,47.4777031901287,37,Mus musculus
A3KGG8,51.25766407958782,37,Mus musculus
A3KGQ6,55.97920680103737,37,Mus musculus
A3KGU5,52.928957242443,37,Mus musculus
A3KMH1,49.864016299582616,37,Homo sapiens
A3KN83,49.75276596972087,37,Homo sapiens
A3KQE8,55.48132143570918,28,Danio rerio
A3QMC8,40.3107575982453,20,Caenorhabditis elegans
A4D104,54.90776014047946,37,Homo sapiens
A4D1E1,53.16383548891402,37,Homo sapiens
A4D1E9,47.18745358584852,37,Homo sapiens
A4D1F6,52.10384996879031,37,Homo sapiens
A4D1P6,50.200700658011854,37,Homo sapiens
A4D212,47.480697976438236,37,Homo sapiens
A4D250,61.82769064686981,37,Homo sapiens
A4D2H0,48.00904947364563,37,Homo sapiens
A4D2P6,50.44581689358297,37,Homo sapiens
A4D2Q0,51.796464010364865,37,Homo sapiens
A4F308,41.23053365989044,20,Caenorhabditis elegans
A4F316,45.06677327295495,20,Caenorhabditis elegans
A4F318,46.445980907188904,20,Caenorhabditis elegans
A4F329,43.67736503798412,20,Caenorhabditis elegans
A4F330,45.61535099450039,20,Caenorhabditis elegans
A4F331,36.31612720499527,20,Caenorhabditis elegans
A4F332,37.363985880229926,20,Caenorhabditis elegans
A4FUS1,47.11119858519447,37,Mus musculus
A4GNA8,39.65603628174709,22,Arabidopsis thaliana
A4GSN8,49.259603095498406,22,Arabidopsis thaliana
A4GXA9,51.849470671227635,37,Homo sapiens
A4QMQ0,47.50187885950368,37,Mus musculus
A4QPD3,45.6186182898293,37,Mus musculus
A4UVL1,40.04613199023163,20,Caenorhabditis elegans
A5A3E0,51.09986931584438,37,Homo sapiens
A5A8Q6,37.64970978256231,20,Caenorhabditis elegans
A5CVE4,45.59600993279939,37,Mus musculus
A5D6P3,50.09584846158746,37,Mus musculus
A5D8V6,51.0209686459028,37,Homo sapiens
A5GZX3,52.95811508998504,37,Mus musculus
A5HU98,38.38745684949417,20,Caenorhabditis elegans
A5JYS1,38.09154509363415,20,Caenorhabditis elegans
A5JYS8,37.817020381493826,20,Caenorhabditis elegans
A5JYT1,49.528849284879016,20,Caenorhabditis elegans
A5JYU3,46.195235595595975,20,Caenorhabditis elegans
A5JYU5,37.1032322338279,20,Caenorhabditis elegans
A5JYW3,44.01032704054266,20,Caenorhabditis elegans
A5JYW9,43.04601827131402,20,Caenorhabditis elegans
A5JYY8,41.78720244703338,20,Caenorhabditis elegans
A5PL33,50.15438327881134,37,Homo sapiens
A5PMP1,53.66519835032386,28,Danio rerio
A5PMV7,49.07411086165372,28,Danio rerio
A5YKK6,48.47777946415654,37,Homo sapiens
A5Z2S4,43.53204903755891,20,Caenorhabditis elegans
A5Z2T6,52.11994081065851,20,Caenorhabditis elegans
A5Z2U6,36.81257038709103,20,Caenorhabditis elegans
A5Z2U7,47.37562169230669,20,Caenorhabditis elegans
A5Z2U9,44.977476718888965,20,Caenorhabditis elegans
A6H5X4,54.85911403381597,37,Mus musculus
A6H5Y3,43.60912225128382,37,Mus musculus
A6H5Z3,47.303536371716476,37,Mus musculus
A6H611,45.18769681589342,37,Mus musculus
A6H619,52.68479593609242,37,Mus musculus
A6H624,52.188331471762595,37,Mus musculus
A6H8H2,46.57017211545962,37,Mus musculus
A6H8Y1,54.3484334977317,37,Homo sapiens
A6MDD3,53.54843976496573,37,Mus musculus
A6MHQ4,42.59000943772785,25,Drosophila melanogaster
A6NC57,49.0547792018444,37,Homo sapiens
A6NC86,54.766068595005564,37,Homo sapiens
A6NC98,53.56286896450878,37,Homo sapiens
A6NCC3,52.74670733296225,37,Homo sapiens
A6NCE7,52.5631946521862,37,Homo sapiens
A6NCM1,52.35164456596942,37,Homo sapiens
A6NDK9,52.92031440540319,37,Homo sapiens
A6NDU8,48.97483962828822,37,Homo sapiens
A6NE01,55.64067446139734,37,Homo sapiens
A6NE52,55.356467265753636,37,Homo sapiens
A6NED2,52.96416679161953,37,Homo sapiens
A6NEM2,51.98953825413031,37,Homo sapiens
A6NEQ2,63.4976737553448,37,Homo sapiens
A6NFD8,56.04227654231895,37,Homo sapiens
A6NFI3,48.779561990853765,37,Homo sapiens
A6NFM0,49.05708194319712,37,Homo sapiens
A6NFQ2,49.81367030455368,37,Homo sapiens
A6NFR9,53.74222285403365,37,Homo sapiens
A6NFV8,54.27492692874167,37,Homo sapiens
A6NFY7,50.445811892701116,37,Homo sapiens
A6NGG8,53.0256373842113,37,Homo sapiens
A6NGJ0,53.297893568283214,37,Homo sapiens
A6NH21,48.99249009179977,37,Homo sapiens
A6NHB5,50.080575401316004,37,Homo sapiens
A6NHJ4,47.353755790965536,37,Homo sapiens
A6NHL2,50.77286823634125,37,Homo sapiens
A6NHQ4,58.72104456092567,37,Homo sapiens
A6NHR9,45.04532547317133,37,Homo sapiens
A6NHU9,52.10355242180013,37,Homo sapiens
A6NHX0,57.55037510191882,37,Homo sapiens
A6NHY2,55.55343608181004,37,Homo sapiens
A6NHZ5,49.91044347901762,37,Homo sapiens
A6NI28,48.67311382796526,37,Homo sapiens
A6NIH7,49.268239978450644,37,Homo sapiens
A6NIK2,51.238837033246476,37,Homo sapiens
A6NIW2,50.27940462474281,37,Homo sapiens
A6NIZ1,53.83911037706248,37,Homo sapiens
A6NJ78,46.15303294580168,37,Homo sapiens
A6NJ88,56.27524925170443,37,Homo sapiens
A6NJZ7,52.67183346236856,37,Homo sapiens
A6NK02,53.96264337873258,37,Homo sapiens
A6NK53,56.5535117771521,37,Homo sapiens
A6NK58,54.60354366122036,37,Homo sapiens
A6NKC9,49.644545135276445,37,Homo sapiens
A6NKD9,52.258236815140364,37,Homo sapiens
A6NKF1,48.14028021710798,37,Homo sapiens
A6NKG5,48.616810928296786,37,Homo sapiens
A6NKL6,51.12096658805399,37,Homo sapiens
A6NKP2,50.50379400145754,37,Homo sapiens
A6NKU9,46.30559607657751,37,Homo sapiens
A6NM28,51.723949974130804,37,Homo sapiens
A6NM62,55.550884948843056,37,Homo sapiens
A6NMK8,49.78923326127631,37,Homo sapiens
A6NMN0,47.93909200708332,37,Homo sapiens
A6NMQ1,49.363748658836975,37,Homo sapiens
A6NMX2,52.37183904974741,37,Homo sapiens
A6NMZ7,53.59465052054017,37,Homo sapiens
A6NNM8,49.738518747099356,37,Homo sapiens
A6NNV3,46.241578151585195,37,Homo sapiens
A6NNZ2,54.864109971234335,37,Homo sapiens
A6PVA1,45.28581171045028,20,Caenorhabditis elegans
A6PVN5,54.53825106942431,37,Homo sapiens
A6PW84,49.5256918707628,37,Mus musculus
A6PWC3,49.04706695791463,37,Mus musculus
A6PWP8,46.20802052709081,37,Mus musculus
A6PWS5,50.38618223176467,37,Mus musculus
A6PWX9,51.92086860828738,37,Mus musculus
A6PWY4,50.5736818831393,37,Mus musculus
A6QL63,51.52419737913497,37,Homo sapiens
A6QL64,56.26603318188534,37,Homo sapiens
A6X8Z3,47.95568100721451,37,Mus musculus
A6X919,48.95509353477562,37,Mus musculus
A6ZI44,51.75457129349796,37,Mus musculus
A6ZKI3,48.65868483013746,37,Homo sapiens
A7DT39,40.867197334790056,20,Caenorhabditis elegans
A7DT40,39.70585650654968,20,Caenorhabditis elegans
A7E1W8,47.73324646052103,37,Mus musculus
A7E2V4,48.34085701347703,37,Homo sapiens
A7E2Y1,50.303332689377925,37,Homo sapiens
A7KQE9,41.895136597832824,20,Caenorhabditis elegans
A7LPD8,36.11218242939776,20,Caenorhabditis elegans
A7LPE6,42.697155290156374,20,Caenorhabditis elegans
A7LPF3,37.98682182307959,20,Caenorhabditis elegans
A7LPF5,50.692026648009396,20,Caenorhabditis elegans
A7LPI3,40.30664499850631,20,Caenorhabditis elegans
A7LPJ5,45.26381546430024,20,Caenorhabditis elegans
A7MCK9,56.133662027333095,28,Danio rerio
A7MCP2,51.90040443487201,28,Danio rerio
A7MD48,53.44057925287515,37,Homo sapiens
A7VJA4,50.35524578234382,37,Mus musculus
A7VMV2,51.108639923330024,37,Mus musculus
A7WK39,50.87342848624455,20,Caenorhabditis elegans
A7WK41,35.92283707887666,20,Caenorhabditis elegans
A7WM73,49.238643329406344,22,Arabidopsis thaliana
A8C1T7,55.95680038580645,37,Mus musculus
A8C756,44.930370719830464,37,Mus musculus
A8CG34,54.55047269935496,37,Homo sapiens
A8DYE2,42.9199509379042,25,Drosophila melanogaster
A8DYH2,41.92858978826054,25,Drosophila melanogaster
A8DYP0,43.649195562787654,25,Drosophila melanogaster
A8E5E5,48.79195972114459,28,Danio rerio
A8E7L1,47.14368284670655,28,Danio rerio
A8IP69,54.83607054005812,37,Mus musculus
A8JNV4,46.21289724170013,25,Drosophila melanogaster
A8JR14,45.91670405849645,25,Drosophila melanogaster
A8JUV0,39.86228277116048,25,Drosophila melanogaster
A8K0B5,52.57828807370278,37,Homo sapiens
A8K2U0,51.80156074188751,37,Homo sapiens
A8K7Q2,52.514804477453396,37,Homo sapiens
A8K8V0,51.447966173908064,37,Homo sapiens
A8KB14,51.69501498234753,28,Danio rerio
A8MPH9,46.102821838966186,25,Drosophila melanogaster
A8MPP1,50.421759273962635,37,Homo sapiens
A8MPS7,51.874313594575085,37,Homo sapiens
A8MQ07,53.10911710046554,37,Homo sapiens
A8MQ11,53.75439877745521,37,Homo sapiens
A8MT02,56.97207138820189,37,Homo sapiens
A8MT69,50.545625723813615,37,Homo sapiens
A8MTA8,54.94471022534672,37,Homo sapiens
A8MTM1,52.397948683637075,37,Homo sapiens
A8MTY0,49.18586582572069,37,Homo sapiens
A8MUL9,55.33792246511948,37,Homo sapiens
A8MUM1,52.63603670761594,37,Homo sapiens
A8MUS3,55.612653901326304,37,Homo sapiens
A8MVJ9,48.312600188867926,37,Homo sapiens
A8MVX0,52.72603577745283,37,Homo sapiens
A8MW92,49.792594904609764,37,Homo sapiens
A8MW95,52.96275856879995,37,Homo sapiens
A8MW99,54.6682980063744,37,Homo sapiens
A8MWA6,56.88940687320046,37,Homo sapiens
A8MWD9,54.185212413618984,37,Homo sapiens
A8MWY0,53.653668107506455,37,Homo sapiens
A8MX76,51.94694164634465,37,Homo sapiens
A8MXB7,48.469725836741226,37,Homo sapiens
A8MXP9,45.44241569019505,37,Homo sapiens
A8MXV4,53.796221623151496,37,Homo sapiens
A8MXZ9,55.57347639779309,37,Homo sapiens
A8MYB1,49.910471996193095,37,Homo sapiens
A8MYK1,49.35896315658226,37,Homo sapiens
A8R7K9,42.87746455613993,22,Arabidopsis thaliana
A8WFK6,37.56418765720141,20,Caenorhabditis elegans
A8WHS3,42.01994168177527,20,Caenorhabditis elegans
A8WHS5,38.09331468865419,20,Caenorhabditis elegans
A8WHT1,38.96349130149909,20,Caenorhabditis elegans
A8WHT6,42.78976200308676,20,Caenorhabditis elegans
A8WHU4,41.38000864267062,20,Caenorhabditis elegans
A8Y5E7,58.65516690642546,37,Mus musculus
A8Y5H7,46.27272541013605,37,Mus musculus
A8Y5J3,51.15941351031606,37,Mus musculus
A8Y5Q1,43.72273263127966,37,Mus musculus
A8Y5T6,51.21078599308876,37,Mus musculus
A9CLV6,48.4740712519515,37,Mus musculus
A9D0C6,40.60057798942796,20,Caenorhabditis elegans
A9JRE6,52.494509382950206,28,Danio rerio
A9JRF7,52.646387193808756,28,Danio rerio
A9JT49,54.40804595561027,28,Danio rerio
A9JTC4,49.8192040160332,28,Danio rerio
A9QY30,35.34575420750543,20,Caenorhabditis elegans
A9Z1J6,41.940918498562375,20,Caenorhabditis elegans
A9Z1L6,35.724296072369754,20,Caenorhabditis elegans
A9Z1Z3,56.00978609818012,37,Homo sapiens
B0AZT5,51.65476305714047,37,Homo sapiens
B0F481,48.90328554101894,22,Arabidopsis thaliana
B0F9L4,38.06693790868867,22,Arabidopsis thaliana
B0I1T2,46.61077637111065,37,Homo sapiens
B0M0L9,46.76125976647358,20,Caenorhabditis elegans
B0M0N9,39.093482081913685,20,Caenorhabditis elegans
B0QY89,51.17863663660637,37,Homo sapiens
B0QY95,51.0555868273038,37,Homo sapiens
B0QYD3,48.725901469905395,37,Homo sapiens
B0QYL9,59.442020002400156,37,Homo sapiens
B0QYN7,51.402530479486636,37,Homo sapiens
B0QYS7,51.180872517785374,37,Homo sapiens
B0QZ18,52.08169887026763,37,Homo sapiens
B0QZ40,50.52120536712333,37,Homo sapiens
B0QZI1,45.02278214766339,37,Mus musculus
B0QZL5,49.59780571786487,37,Mus musculus
B0R058,47.26287141467151,37,Mus musculus
B0S5S6,55.79585195022033,28,Danio rerio
B0UYA2,49.71062989025839,28,Danio rerio
B0V2Q7,50.51636374379695,37,Mus musculus
B0YIW6,50.73430870082855,37,Homo sapiens
B1AHC4,49.798222268972815,37,Homo sapiens
B1AHD1,50.69631122209907,37,Homo sapiens
B1AHD3,56.3725237046593,37,Homo sapiens
B1AJZ9,53.14603699335625,37,Homo sapiens
B1AK44,48.23398556274494,37,Homo sapiens
B1AK53,50.76634970759228,37,Homo sapiens
B1AK88,55.737738584528024,37,Homo sapiens
B1AKJ5,50.95991673520582,37,Homo sapiens
B1AKR6,56.20788737189124,37,Homo sapiens
B1AKZ5,53.85433288956007,37,Homo sapiens
B1AM27,50.47634913472855,37,Homo sapiens
B1ANH6,47.41736055837149,37,Homo sapiens
B1AP13,52.38783081060036,37,Homo sapiens
B1AP22,53.251859342239015,37,Homo sapiens
B1APX2,53.84440517453601,37,Mus musculus
B1AQD3,46.66674605510382,37,Mus musculus
B1AQF4,48.77338798834419,37,Mus musculus
B1AQP5,52.610618452206644,37,Homo sapiens
B1AQR8,52.82608213960933,37,Mus musculus
B1AR50,47.487216858148386,37,Mus musculus
B1ARD6,49.541124955487746,37,Mus musculus
B1ASK8,48.11517386190021,37,Mus musculus
B1ASP2,50.32473171409711,37,Mus musculus
B1ASU9,49.48034618811971,37,Mus musculus
B1ASZ3,53.53264079142663,37,Mus musculus
B1AT03,44.90018013095078,37,Mus musculus
B1AT66,55.80807260850505,37,Mus musculus
B1AT82,53.72143458535968,37,Mus musculus
B1ATD2,47.38064214844848,37,Mus musculus
B1ATI9,45.90882774877996,37,Mus musculus
B1ATS5,51.1950389376172,37,Mus musculus
B1ATV0,44.708697437123476,37,Mus musculus
B1ATZ0,48.59921899752003,37,Mus musculus
B1AU25,53.96729093597171,37,Mus musculus
B1AU74,46.298675291826434,37,Mus musculus
B1AU75,50.71805321063005,37,Mus musculus
B1AUN2,50.806401864264956,37,Mus musculus
B1AUY7,49.070644998284564,37,Mus musculus
B1AV77,45.50528844157578,37,Mus musculus
B1AVF2,47.925558316775515,37,Mus musculus
B1AVH7,47.90285921047083,37,Mus musculus
B1AVP1,52.2216693380881,37,Mus musculus
B1AVY7,44.91720643131439,37,Mus musculus
B1AVZ0,52.29307786185445,37,Mus musculus
B1AW21,50.726994527231696,37,Mus musculus
B1AX98,51.193409632093854,37,Mus musculus
B1AXD8,51.75088028484399,37,Mus musculus
B1AXN9,45.19401639478349,37,Mus musculus
B1AY10,46.87616257426144,37,Mus musculus
B1AYC9,47.423292343934214,37,Mus musculus
B1AYU7,48.40083745911268,37,Mus musculus
B1AZ39,54.99413296448571,37,Mus musculus
B1AZ46,50.948918296840276,37,Mus musculus
B1AZ81,51.438175587725645,37,Mus musculus
B1AZF9,50.81695202117828,37,Mus musculus
B1AZI6,50.0375820036146,37,Mus musculus
B1B1D8,49.3255149575906,37,Mus musculus
B1GRL5,41.888209319726684,20,Caenorhabditis elegans
B1PSD9,46.70824256401997,37,Mus musculus
B1Q255,41.38891712342733,20,Caenorhabditis elegans
B1V8J2,41.1186469899995,20,Caenorhabditis elegans
B2D6M2,34.304747765935055,20,Caenorhabditis elegans
B2D6P3,34.74575699860646,20,Caenorhabditis elegans
B2FD96,43.663149274375165,20,Caenorhabditis elegans
B2FDA8,34.107860334145265,20,Caenorhabditis elegans
B2GPT2,44.45623224498968,28,Danio rerio
B2GPU0,48.700329495213424,28,Danio rerio
B2GTC1,47.790800726695736,28,Danio rerio
B2GTW6,53.30952396397507,28,Danio rerio
B2KF19,49.274526560095474,37,Mus musculus
B2KF50,50.0608029427355,37,Mus musculus
B2KF54,48.3802018018824,37,Mus musculus
B2KFS7,48.717498670164495,37,Mus musculus
B2LVG5,50.3850214798477,37,Mus musculus
B2M1R6,50.78654824472024,37,Mus musculus
B2MWM9,46.60660704381645,37,Mus musculus
B2MZB9,40.751050215633576,20,Caenorhabditis elegans
B2MZC3,46.96196309496986,20,Caenorhabditis elegans
B2RPS1,49.252907119059365,37,Mus musculus
B2RPW2,50.64126742235352,37,Mus musculus
B2RQ36,43.95441489775399,37,Mus musculus
B2RQ57,45.50398654239289,37,Mus musculus
B2RQ71,50.662329785552714,37,Mus musculus
B2RQS1,54.11077695170003,37,Mus musculus
B2RR26,50.90296150530466,37,Mus musculus
B2RRH9,49.41064359049576,37,Mus musculus
B2RRR9,50.570264931185,37,Mus musculus
B2RRX1,53.12481937973292,37,Mus musculus
B2RRZ7,43.98961603977007,37,Mus musculus
B2RS19,56.091757143520205,37,Mus musculus
B2RS30,51.86184620416927,37,Mus musculus
B2RS41,52.123371062371454,37,Mus musculus
B2RS80,49.32426254974875,37,Mus musculus
B2RS91,48.81870618958575,37,Mus musculus
B2RSI0,50.15087904862552,37,Mus musculus
B2RSR0,56.36216394223547,37,Mus musculus
B2RSR2,46.98705245250359,37,Mus musculus
B2RSU7,47.43319351481639,37,Mus musculus
B2RT77,48.800570089571174,37,Mus musculus
B2RT97,49.67483700731503,37,Mus musculus
B2RTY4,50.34984282718595,37,Homo sapiens
B2RU90,56.06693166389246,37,Mus musculus
B2RUC7,53.78001851546086,37,Mus musculus
B2RUJ2,48.62968553926072,37,Mus musculus
B2RUM8,47.35778586115558,37,Mus musculus
B2RUP8,52.03666296504601,37,Mus musculus
B2RUR3,44.700096684034605,37,Mus musculus
B2RUR8,47.530882438442084,37,Mus musculus
B2RV69,53.8566458561457,37,Mus musculus
B2RV71,48.85792767262928,37,Mus musculus
B2RV73,46.29874716907373,37,Mus musculus
B2RVL4,48.22024328981083,37,Mus musculus
B2RVP5,53.443263543625555,37,Mus musculus
B2RWB7,50.22014824444758,37,Mus musculus
B2RWS6,46.04771601658332,37,Mus musculus
B2RX66,49.7285703720339,37,Mus musculus
B2RXC1,48.950712277602335,37,Mus musculus
B2RXC2,48.72667015951158,37,Mus musculus
B2RXC6,49.390372856782484,37,Mus musculus
B2RXH2,50.0630592547147,37,Homo sapiens
B2RXP1,46.91030262115815,37,Mus musculus
B2RXQ8,53.865875042270986,37,Mus musculus
B2RXR6,50.70833191662837,37,Mus musculus
B2RXS4,50.06748407197478,37,Mus musculus
B2RXV4,54.855757094381374,37,Mus musculus
B2RXW1,51.5779181540159,37,Mus musculus
B2RXW8,48.3985167800462,37,Mus musculus
B2RXY7,50.36346045090147,37,Mus musculus
B2RY04,48.38843068621848,37,Mus musculus
B2RY56,52.25170565795275,37,Mus musculus
B2Z894,49.88342961950147,37,Mus musculus
B3CJ34,32.14623590621926,20,Caenorhabditis elegans
B3CKG1,45.87193903317179,20,Caenorhabditis elegans
B3DIH3,44.08744817615308,28,Danio rerio
B3DKL0,44.22119202253923,28,Danio rerio
B3GWA1,41.975026719384516,20,Caenorhabditis elegans
B3GWB3,45.98390851183976,20,Caenorhabditis elegans
B3GWB9,43.214992397194536,20,Caenorhabditis elegans
B3GWC0,40.24298985653383,20,Caenorhabditis elegans
B3GWD5,42.9698329429463,20,Caenorhabditis elegans
B3H5K9,48.84901452479383,22,Arabidopsis thaliana
B3KQ23,55.20126630600395,37,Homo sapiens
B3KS98,49.147852691764626,37,Homo sapiens
B3KSH1,48.62955558030651,37,Homo sapiens
B3KSQ1,49.588724309304354,37,Homo sapiens
B3KTM8,49.77020839217147,37,Homo sapiens
B3KVN2,51.23378666870839,37,Homo sapiens
B3KXW5,50.30127693840001,37,Homo sapiens
B3LFA4,41.17501797034686,22,Arabidopsis thaliana
B3LWU3,46.62719452696448,25,Drosophila melanogaster
B3M1E1,40.29951785649675,25,Drosophila melanogaster
B3MET8,39.63930416855346,25,Drosophila melanogaster
B3MGU5,48.3300767376098,25,Drosophila melanogaster
B3N6U7,41.53614264119469,25,Drosophila melanogaster
B3N6Y7,47.16985805217906,25,Drosophila melanogaster
B3NQR5,43.63098719845624,25,Drosophila melanogaster
B3P8M3,37.85787724003818,25,Drosophila melanogaster
B3SHH9,54.28804096900514,37,Homo sapiens
B3WFY7,43.68647525504972,20,Caenorhabditis elegans
B4DDJ7,55.68145496212547,37,Homo sapiens
B4DI41,56.5971047870662,37,Homo sapiens
B4DJ62,53.204070582588386,37,Homo sapiens
B4DJL6,49.98712185183507,37,Homo sapiens
B4DLN1,57.34564707818695,37,Homo sapiens
B4DMR5,56.51856607680119,37,Homo sapiens
B4DNL7,54.9756080592027,37,Homo sapiens
B4DNQ5,52.02570707056523,37,Homo sapiens
B4DR52,49.29284260899462,37,Homo sapiens
B4DRL5,49.454843910071546,37,Homo sapiens
B4DRM7,47.567016433546264,37,Homo sapiens
B4DSS8,49.03576876291399,37,Homo sapiens
B4DT31,54.03935564587687,37,Homo sapiens
B4DUT8,49.97853325950592,37,Homo sapiens
B4DXA9,51.023160092406144,37,Homo sapiens
B4DXP9,53.083529964768836,37,Homo sapiens
B4DXR9,50.404113562623614,37,Homo sapiens
B4DY08,45.361344464773396,37,Homo sapiens
B4DZ31,44.6805402410481,37,Homo sapiens
B4DZH6,49.58725352413512,37,Homo sapiens
B4E022,53.172837366169624,37,Homo sapiens
B4E0T2,48.000626949673745,37,Homo sapiens
B4E0Y9,47.24871465397207,37,Homo sapiens
B4E3X6,43.37260827235819,20,Caenorhabditis elegans
B4HEM8,40.509524225013415,25,Drosophila melanogaster
B4HFV9,39.442853699815856,25,Drosophila melanogaster
B4HHG8,40.30935649625669,25,Drosophila melanogaster
